"id","created","description","key","priority","project","project_name","repositoryname","resolution","resolved","status","title","type","updated","votes","watchers","assignee_id","reporter_id"
16860,"2008-12-11 07:06:29.551","org.apache.zookeeper.server.PurgeTxnLog class has not been updated to handle the new directory structure imposed by the upgrade from v2 to v3 of ZooKeeper. In particular the dataDir now has a ""version-2"" subdirectory that stores all of the snaps/transactionallogs for version2 of the persistence layer.I also note that the documentation of this class is particularly poor. I'm working on ZOOKEEPER-229 and would like to point to the API docs for this class regarding usage but they api docs are nonexistentAlso - I think it's important for the user to be able to specify the number of ""backup"" snaps and logs that should be kept -- right now it seems we delete all but the current snaps/txlogs. Either by count or by date -- ie ""remove anything 5 days or older, with a minum of 3 most recents snaps (and accompanying txlogs)"" seems like a pretty common user case (assuming the operator is doing system backups every X days, etc...)in general this class needs some tlc - the formatting should also be cleaned up.Also - the API docs for this and LogFormatter are not included in the build.xml ""javadoc"" target. These are user utilities so javadoc for these two classes should be included. I will fix this issue as part of ZOOKEEPER-229. I'm also updateing the forrest documention in 229 so don't worry about that either.","ZOOKEEPER-252","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-01-31 09:19:11.386","Closed","PurgeTxnLog is not handling the new dataDir directory structure","Bug","2009-02-14 05:18:53.513",0,0,7827,7818
16861,"2008-12-09 05:29:01.013","See the following thread for the original report:http://mail-archives.apache.org/mod_mbox/hadoop-zookeeper-user/200812.mbox/browserSteps to reproduce:1) Start a replicated zookeeper service consisting of 3 zookeeper (3.0.1) servers all running on the same host (of course, all using their own ports and log directories)2) Create one znode in this ensemble (using the zookeeper client console, I issued 'create /node1 node1data').3) Stop, then restart a single zookeeper server; moving onto the next one a few seconds later. 4) Go back to 3. After 4-5 iterations, the following should occur, with the failing server exiting:java.lang.NullPointerException        at org.apache.zookeeper.server.persistence.FileTxnLog$FileTxnIterator.next(FileTxnLog.java:447)        at org.apache.zookeeper.server.persistence.FileTxnLog$FileTxnIterator.init(FileTxnLog.java:358)        at org.apache.zookeeper.server.persistence.FileTxnLog$FileTxnIterator.<init>(FileTxnLog.java:333)        at org.apache.zookeeper.server.persistence.FileTxnLog.read(FileTxnLog.java:250)        at org.apache.zookeeper.server.persistence.FileTxnSnapLog.restore(FileTxnSnapLog.java:102)        at org.apache.zookeeper.server.ZooKeeperServer.loadData(ZooKeeperServer.java:183)        at org.apache.zookeeper.server.quorum.Leader.lead(Leader.java:245)        at org.apache.zookeeper.server.quorum.QuorumPeer.run(QuorumPeer.java:421)2008-12-08 14:14:24,880 - INFO  [QuorumPeer:/0:0:0:0:0:0:0:0:2183:Leader@336] - Shutdown calledjava.lang.Exception: shutdown Leader! reason: Forcing shutdown        at org.apache.zookeeper.server.quorum.Leader.shutdown(Leader.java:336)        at org.apache.zookeeper.server.quorum.QuorumPeer.run(QuorumPeer.java:427)Exception in thread ""QuorumPeer:/0:0:0:0:0:0:0:0:2183"" java.lang.NullPointerException        at org.apache.zookeeper.server.quorum.Leader.shutdown(Leader.java:339)        at org.apache.zookeeper.server.quorum.QuorumPeer.run(QuorumPeer.java:427)The inputStream field is null, apparently because next is being called at line 358 even after next returns false. Having very little knowledge about the implementation, I don't know if the existence of hdr.getZxid()  >= zxid is supposed to be an invariant across all invocations of the server; however the following change to FileTxnLog.java seems to make the problem go away.diff FileTxnLog.java /tmp/FileTxnLog.java358c358,359<                 next();--- >               if (!next()) >                   return;447c448,450<                 inputStream.close();--- >               if (inputStream != null) { >                   inputStream.close(); >               }","ZOOKEEPER-251","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-12-11 05:55:46.963","Closed","NullPointerException stopping and starting Zookeeper servers","Bug","2009-02-14 05:18:53.47",0,1,7827,8373
16862,"2008-12-09 02:11:32.295","the isvalidsnapshot will fail with negative seek if 0 snapshot files exist. We should just return false in case the size of the snapshot is less than 5 bytes.","ZOOKEEPER-250","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-12-12 05:17:21.182","Closed","isvalidsnapshot should handle the case of 0 snapshot files better.","Bug","2009-02-14 05:18:53.377",0,0,7827,7827
16863,"2008-12-08 17:10:31.923","This was changed in SVN 700690:http://svn.apache.org/viewvc/hadoop/zookeeper/trunk/src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java?r1=700690&r2=700689&pathrev=700690","ZOOKEEPER-249","Trivial","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-12-09 13:10:11.994","Closed","QuorumPeer.getClientPort() always returns -1","Bug","2009-02-14 05:18:50.905",0,0,8352,8352
16865,"2008-12-06 02:22:48.637","formatting of C api is wrong in acl section of prog guide","ZOOKEEPER-247","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-12-10 08:42:29.586","Closed","fix formatting of C API in ACL section of programmer guide","Bug","2009-02-14 05:18:50.784",0,0,7818,7818
16867,"2008-12-05 05:08:20.01","Owen O'Malley mentioned:---------we need to change both the README and quick start to assume you are working with a release instead of a source tarball. Apache releases are the approved way of getting the project. Documentation that assumes they are getting source themselves doesn't reflect that. ---------","ZOOKEEPER-245","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-12-10 08:22:34.458","Closed","update readme/quickstart to be release tar, rather than source, based","Bug","2009-02-14 05:18:50.714",0,0,7818,7818
16868,"2008-12-04 05:18:19.214","Attaching output log file.","ZOOKEEPER-244","Minor","ZOOKEEPER","ZooKeeper","ASF","Cannot Reproduce","2009-05-20 06:22:55.071","Closed","AsyncOpsTest fails when running consecutively","Bug","2009-07-09 04:23:56.633",0,0,NULL,7750
16871,"2008-11-27 03:50:08.315","When the ZooKeeper distro is downloaded, if the clean target is run, it deletes the .revision file:{quote}clean:  [delete] Deleting directory /home/foo/zookeeper-3.0.1/build  [delete] Deleting directory /home/foo/zookeeper-3.0.1/src/java/generated  [delete] Deleting directory /home/foo/zookeeper-3.0.1/src/c/generated  [delete] Deleting directory /home/foo/zookeeper-3.0.1/.revision{quote}This causes subsequent builds in the distro to fail with:{quote}compile-main:   [javac] Compiling 73 source files to /home/foo/zookeeper-3.0.1/build/classes   [javac] /home/foo/zookeeper-3.0.1/src/java/main/org/apache/zookeeper/Version.java:21: package org.apache.zookeeper.version does not exist   [javac] public class Version implements org.apache.zookeeper.version.Info{   [javac]                                                             ^   ...{quote}","ZOOKEEPER-241","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-12-10 06:16:28.117","Closed","Build of a distro fails after clean target is run","Bug","2009-02-14 05:18:50.585",0,0,7818,8221
16872,"2008-11-27 00:26:54.095","java.lang.NullPointerException	at org.apache.jute.Utils.toCSVBuffer(Utils.java:234)	at org.apache.jute.CsvOutputArchive.writeBuffer(CsvOutputArchive.java:101)	at org.apache.zookeeper.proto.GetDataResponse.toString(GetDataResponse.java:48)	at java.lang.String.valueOf(String.java:2827)	at java.lang.StringBuilder.append(StringBuilder.java:115)	at org.apache.zookeeper.ClientCnxn$Packet.toString(ClientCnxn.java:230)	at java.lang.String.valueOf(String.java:2827)	at java.lang.StringBuilder.append(StringBuilder.java:115)	at org.apache.zookeeper.ClientCnxn$SendThread.readResponse(ClientCnxn.java:586)	at org.apache.zookeeper.ClientCnxn$SendThread.doIO(ClientCnxn.java:626)	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:852)","ZOOKEEPER-240","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-01-14 08:56:44.975","Closed","Yet another npe","Bug","2009-02-14 05:18:50.515",0,0,7818,7750
16874,"2008-11-25 05:31:13.606","I think the way the HostAuthenticationProvider is implemented could cause serious performance problems if DNS is slow or broken. The problem is that we need to do a reverse hostname resolution during connection establishment. I suggest it be removed.","ZOOKEEPER-238","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-08-27 08:05:10.922","Closed","HostAuthenicationProvider should be removed","Bug","2009-09-06 06:36:18.824",0,0,7829,7829
16884,"2008-11-19 04:02:06.38","one of the test files is missing apache headers ... ","ZOOKEEPER-228","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-19 04:13:48.977","Closed","apache header missing in DBtest","Bug","2009-02-14 05:18:50.225",0,0,7827,7827
16903,"2008-10-28 07:22:00.361","The quoruom servers throw a nullpointer exception and still keep running. We should atleast have a nice debug message and quit... ","ZOOKEEPER-209","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-19 01:25:27.154","Closed","nullpointerexception if election port is not specified.","Bug","2013-05-02 10:29:17.572",0,0,7750,7827
16891,"2008-11-13 07:21:29.647","the following code is missing conditional log call based on result of remove call (size > 0)    // XXX This shouldn't be needed, but just in case>     synchronized (existWatches) {>         addTo(existWatches.remove(path), result);>         LOG.warn(""We are triggering an exists watch for delete! Shouldn't happen!"");>     }> ","ZOOKEEPER-221","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-19 18:24:43.038","Closed","log message in ZkWatchManager.materialize missing conditional","Bug","2009-02-14 05:18:49.995",0,1,7818,7818
16893,"2008-11-12 06:01:12.233","in watchertest there are some event.poll calls that have 1milli timeouts        e = localWatcher.events.poll(1, TimeUnit.MILLISECONDS);this is showing falure in some cases under hudson (I assume when it's under load from other tests running for other proj)We should review the poll calls and verify adequate timeouts.","ZOOKEEPER-219","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-18 08:13:06.531","Closed","events.poll timeout in watcher test too short","Bug","2009-02-14 05:18:49.927",0,0,7818,7818
16894,"2008-11-11 06:24:08.04","Report from user Murali Vemulapati. The wiki recipe page also should be updated to handle multiple clients using the barrier on the same system (multiple processes, etc...). Currently the docs/example support only a single user of the barrier per host.------------------I believe there is a typo in the barrier example given at:http://hadoop.apache.org/zookeeper/docs/current/zookeeperTutorial.htmlWith the following fix, the program runs as expected:==============83c83<                 this.name = new String(InetAddress.getLocalHost().getCanonicalHostName().toString());--->                 name = new String(InetAddress.getLocalHost().getCanonicalHostName().toString());100c100<                     CreateMode.EPHEMERAL_SEQUENTIAL);--->                     CreateMode.EPHEMERAL);==============The first change assigns the name to the instance variable 'name' of Barrier class (otherwise the 'name' instance variable will have a value of 'null'when calling zk.create to create the child node under the root barrier node).The second change lets us run multiple processes on the same machine.thanksmurali","ZOOKEEPER-218","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-19 07:14:13.079","Closed","error in barrier recipe example code","Bug","2009-02-14 05:18:49.852",0,0,7818,7818
16899,"2008-10-29 14:02:37.807","seehttp://hadoop.apache.org/zookeeper/docs/current/zookeeperProgrammers.html#Zookeeper+C+client+APIand compare with src/c/zookeeper.h","ZOOKEEPER-213","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-18 07:51:11.218","Closed","programmer guide C api docs are out of sync with latest zookeeper.h ","Bug","2009-02-14 05:18:49.704",0,0,7818,7818
16900,"2008-10-29 05:54:57.444","the snapshot in 3.0 is syunchronous. this will affect performance of the system.","ZOOKEEPER-212","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-18 07:22:13.674","Closed","snapshot is synchronous in 3.0","Bug","2009-02-14 05:18:49.677",0,0,7827,7827
16904,"2008-10-27 13:31:11.364","The Zookeeper C client library uses gethostbyname and strtok, both of which are not safe to use from multiple threads.The problem is resolved by using getaddrinfo and strtok_r in place of the older API.","ZOOKEEPER-208","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-20 04:49:20.865","Closed","Zookeeper C client uses API that are not thread safe, causing crashes when multiple instances are active","Bug","2009-02-14 05:18:49.473",0,0,8228,8228
16906,"2008-10-24 03:20:56.803","Feedback from Doug Cutting on 3.0.0 documentation: - The ""Zookeeper Documentation"" tab should contain the version number. - ""Informal Documentation"" might better be named ""Other Documentation"". - The ""Other Info"" page should be removed, since it contains nothing. ","ZOOKEEPER-206","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-19 07:36:02.218","Closed","documentation  tab should contain the version number (and other small site changes)","Bug","2009-02-14 05:18:49.448",0,0,7818,7818
16907,"2008-10-23 05:46:32.175","When running ant with the code from the release tarball, I get the following messages and stack trace:{noformat}svn-revision:     [exec] svn: '.' is not a working copyversion-info:     [java] All version-related parameters must be valid integers!     [java] Exception in thread ""main"" java.lang.NumberFormatException: For input string: """"     [java]     at java.lang.NumberFormatException.forInputString(NumberFormatException.java:48)     [java]     at java.lang.Integer.parseInt(Integer.java:468)     [java]     at java.lang.Integer.parseInt(Integer.java:497)     [java]     at org.apache.zookeeper.version.util.VerGen.main(VerGen.java:111)     [java] Java Result: 1{noformat}This seems to be because the code is not coming from svn, so it can't find the version information.","ZOOKEEPER-205","Minor","ZOOKEEPER","ZooKeeper","ASF","Duplicate","2008-12-06 03:48:46.043","Closed","Error on version-info when compiling from the tarball distribution","Bug","2009-02-14 05:18:49.402",0,0,7827,7750
16908,"2008-10-22 14:06:58.57","When the ZooKeeper java client  makes a connection it queues a SetWatches  request. The problem is that it puts the request at the end of the outgoing requests. This means that watches for requests that were queued before the connection is made and after the disconnect may improperly get their watches triggered.","ZOOKEEPER-204","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-11-19 18:23:06.108","Closed","SetWatches needs to be the first message after auth messages to the server","Bug","2009-02-14 05:18:49.349",0,0,7829,7829
16909,"2008-10-22 11:43:50.686","typo in releasenotes note on datalog/data dirs.","ZOOKEEPER-203","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-22 11:47:24.291","Closed","fix datadir typo in releasenotes","Bug","2008-10-26 09:10:44.64",0,0,7818,7818
16910,"2008-10-22 05:24:55.487","One of our users has observed that an ephemeral znode had gone away once its creator had disconnected according to the leader, but one follower believed that it existed long after the znode had been deleted. Apparently the follower was never going to delete it. Because the leader wouldn't recognize the znode as an existing one, any attempt to delete the znode failed.  We have to investigate if this is related to any known bug, although, to my knowledge, this is the first time it happens. It is important to note that the user was running an older version of our code.","ZOOKEEPER-202","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-23 01:17:44.502","Closed","Phantom ephemeral node","Bug","2010-03-27 01:28:11.532",0,0,7750,7750
16911,"2008-10-21 12:55:16.77","The snapshot and transaction log files are not validating the magic numbers when read.Mahadev, can you update the code and tests for this? Possible for 3.0 or wait post 3.0? (feel free to fix now or reassign version)Please add tests for this.","ZOOKEEPER-201","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-22 02:55:54.325","Closed","validate magic number when reading snapshot and transaction logs","Bug","2008-10-26 09:10:44.615",0,0,7827,7818
16912,"2008-10-21 12:39:07.798","the magic number for the snapshot and transaction logs are currently the same - they should be different. Also the magic numbers should also be more indicative of the type of file (currently ""AK47"" for both, not very useful in determining type of file)","ZOOKEEPER-200","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-22 01:30:36.675","Closed","the magic number for snapshot and log must be different (currently same)","Bug","2008-10-26 09:10:44.568",0,0,7818,7818
16913,"2008-10-21 07:59:08.321","there are 2 log messages during server startup that are misleading:2008-10-20 16:36:41,135 - INFO  [main:FileTxnLog$FileTxnIterator@441] - EOF excepton java.io.EOFException: Failed to read2008-10-20 16:36:41,120 - ERROR [main:FileTxnSnapLog@114] - 2(higestZxid) >= 2(next log) for type 1the first log should be DEBUG and should be changed to say something like eof reached in <file>, reading next filewhile the second log seems to indicate an error - however the server is still starting. either this is not an error, or it is an error and it's not being handled correctly.","ZOOKEEPER-199","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-21 12:36:49.806","Closed","fix log messages in persistence code","Bug","2008-10-26 09:10:44.543",0,0,7827,7818
16914,"2008-10-21 04:46:36.347","add license to file & run the rat tool to verify svn","ZOOKEEPER-198","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-21 05:09:01.126","Closed","apache license header missing from FollowerSyncRequest.java","Bug","2008-10-26 09:10:44.486",0,0,7818,7818
16931,"2008-10-09 23:45:23.063","Some Source Forge Documents did not get moved over: javaExamplezookeeperTutorial(These two I will move over directly) zookeeperLoggingzookeeperAtomicBroadcast(These two I will roll up into a new document: zookeeperInternals)We can expand zookeeperInterals as new sections are needed, maybe one day morphing it into the ""complete guide for zookeeper contributers""","ZOOKEEPER-181","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-10 21:58:38.709","Closed","Some Source Forge Documents did not get moved over: javaExample, zookeeperTutorial, zookeeperInternals","Bug","2008-10-26 09:10:43.593",0,0,7818,8377
16916,"2008-10-20 20:12:56.64","In zookeeper.h: * \param state connection state. If the type is ZOO_SESSION_EVENT, the state value  * will be one of the *_STATE constants, otherwise -1.but for this sequence: 1. zoo_awexists(name) 2. zoo_acreate(name)we've got a watcher callback with type=ZOO_CREATED_EVENT and state!=-1I think the comment should be altered to underline the difference between zookeeper_init() callback usage and others (""the getter API functions with the ""w"" prefix in their names"") for the new ""watcher object"" style.It looks like the type and path argument values are useless for the former (because type is always ZOO_SESSION_EVENT, and path is always empty), and the state is useless for the latter (it is considered to be -1).And more,  the state of the legacy style should be commented - will it be marked as obsolete? Or will it be supported in the future?I wonder if there are any plans to split current watcher_fn callback to something like:1. new watcher_fn: typedef void (*watcher_fn)(zhandle_t *zh, int type, const char *path, void *watcherCtx);2. connection_fn: typedef void (*watcher_fn)(zhandle_t *zh, int state, void *context);Because, you see, the usage is different and there is no any common set of arguments apart from zh (which is common for API) and context.","ZOOKEEPER-196","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-06-09 05:31:14.344","Closed","doxygen comment for state argument of watcher_fn typedef and implementation differ (""...one of the *_STATE constants, otherwise -1"")","Bug","2009-07-09 04:23:56.48",0,0,7829,8323
16919,"2008-10-16 08:14:40.072","In particular the pkg structure has changed.","ZOOKEEPER-193","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-17 04:09:46.303","Closed","update java example doc to compile with latest zookeeper","Bug","2008-10-26 09:10:44.221",0,0,7818,7818
16920,"2008-10-16 06:49:54.477","a config file with trailing whitespace can cause number format exceptionfor example a line such asclientPort=2181where 2181 is followed by a space character, will fail to parse with number format excetion ""2181 "" (notice the space).We need to trim whitespace when parsing numbers","ZOOKEEPER-192","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2009-05-23 03:02:44.509","Closed","trailing whitespace in config file can cause number format exceptions","Bug","2009-07-09 04:23:56.415",0,0,7818,7818
16922,"2008-10-15 07:42:35.097","Right now, on the main documentation page, and also in the left-hand nav, the docs are in a single flat list. Let's reorganize them into related groups.  Maybe, for example, something like this:Overview  - Overview  - Getting StartedDeveloper Docs- Programmer's Guide- Recipes- Java Example- Barrier and Queues Tutorial- APIAdministrtor Docs- Administrators GuideContributor Docs- Zookeeper InternalsMiscellaneous- FAQ- Wiki- Other Information","ZOOKEEPER-190","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-15 12:05:50.1","Closed","Reorg links to docs and navs to docs into related sections","Bug","2008-10-26 09:10:44.148",0,0,7818,8377
16923,"2008-10-15 06:39:52.587","It's possible to build the documentation without validating the XML of the source document. ","ZOOKEEPER-189","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-15 07:45:36.324","Closed","forrest build not validated xml of input documents","Bug","2008-10-26 09:10:44.122",0,0,7818,8377
16925,"2008-10-15 02:52:10.614","End user API docs are missing for CreateMode. (dev api docs are fine)","ZOOKEEPER-187","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-16 00:17:55.189","Closed","CreateMode api docs missing","Bug","2008-10-26 09:10:44.052",0,0,7818,7818
16928,"2008-10-13 19:52:48.576","Some compilation environments provide implicit inclusion of certain system headers.But any way it's not a reason to exploit it in platform-independent projects.TestHashtable.cc and LibCMocks.h from src/c/tests/ use those functions without including corresponding system headers.Modern versions of GCC are very strict.You cannot build the code like this with the help of GCC version 4.3.","ZOOKEEPER-184","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-15 04:29:23.166","Closed","tests: An explicit include derective is needed for the usage of memcpy(), memset(), strlen(), strdup() and free() functions.","Bug","2008-10-26 09:10:43.93",0,0,8323,8323
16929,"2008-10-11 00:05:24.415","Having:        char buf[4096*16];Present:        buf[sizeof(buf)]=0;Must be:        buf[sizeof(buf)-1]=0;","ZOOKEEPER-183","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-15 04:17:47.177","Closed","Array subscript is above array bounds in od_completion(), src/cli.c.","Bug","2008-10-26 09:10:43.683",0,0,8323,8323
16930,"2008-10-10 23:49:42.022","Please, add this test to src/c/tests/TestZookeeperInit.cc to reproduce this:    void testEmptyAddressString()    {        zh=zookeeper_init("""",0,0,0,0,0);        CPPUNIT_ASSERT(zh==0);    }","ZOOKEEPER-182","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-15 04:10:19.068","Closed","zookeeper_init accepts empty host-port string and returns valid pointer to zhandle_t.","Bug","2008-10-26 09:10:43.634",0,0,8323,8323
16953,"2008-10-06 21:15:47.573","In the default implementation of leader election, there are two undesirable cases that need to be covered:1- If there is a leader elected and this leader is supported by at least  quorum of peers, then it can happen that one peer disconnects from the leader, and initiates a new leader election. As it is a new leader election, we increment the logical clock of this peer, and according to the current implementation, this peer won't accept any vote from a peer with a lower LE turn (corresponds to the value of the logical clock of the voting peer). The attached patch corrects this problem by allowing a peer to go back to a previous epoch in the case a majority votes for a leader, and the peer also receives a vote from the leader. This feature allows a peer to correct a false suspicion of the current leader;2- If a peer  advances to a new turn before others, then it may end up voting for a peer that either does not have the highest server id or the the highest zxid. The attached patch fixes this problem by resetting the vote a peer when it updates its logical clock upon receiving a notification with a higher turn value.","ZOOKEEPER-159","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-09 02:00:53.507","Closed","Cover two corner cases of leader election","Bug","2008-10-26 09:10:43.435",0,0,7750,7750
17004,"2008-08-01 10:48:45.706","The current implementation of sync is broken. There is a race condition that causes a follower to return operations out of order, causing clients to drop their connections to a server.I'll be attaching a patch to fix this problem shortly.","ZOOKEEPER-108","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-08-09 13:02:52.437","Closed","sync implementation reorders operations","Bug","2008-10-26 09:10:41.712",0,0,7750,7750
16955,"2008-10-05 06:20:35.858","In the patch of JIRA 127, I forgot to set the state of a peer when this peer is looking for a leader and it receives a message from the current leader. In this patch, I have fixed this problem, and also returned to what we had previously. With this current patch, when a peer joins and there is already a leader elected, the joining peer will only recognize the new leader as the leader once it receives a confirmation from a majority. The alternative is to set the leader once we receive a message from a peer claiming to be the leader (what we have on trunk now, although broken because we don't set the state of the peer), but there could be cases in which a peer believes to be leader, although it is not the leader any longer, and the joining peer would select this false leader to be its leader. Eventually, the false leader would timeout, and both processes would select the correct leader. This small fix gets rid of such problems, though.","ZOOKEEPER-157","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-05 19:11:35.998","Closed","Peer can't find existing leader","Bug","2008-10-26 09:10:43.382",0,0,7750,7750
16957,"2008-10-02 21:28:03.438","In ""the zookeeper project"" section ofhttp://hadoop.apache.org/zookeeper/docs/current/zookeeperOver.htmlwe should remove the hod reference (doesn't use zk) and also update the second paragraph, perhaps remove? Since we are already on the apache zk page.","ZOOKEEPER-155","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-04 07:26:47.793","Closed","improve ""the zookeeper project"" section of overview doc","Bug","2008-10-26 09:10:43.331",0,0,7818,7818
16958,"2008-10-02 21:20:45.391","from question on the user mailing list:the ""Reliability in the Presence of Errors"" graph on http://hadoop.apache.org/zookeeper/docs/current/zookeeperOver.html does not list how many ZooKeeper quorum nodes are in use, or the fraction of reads/writes.ben mentioned:Here is the missing text:To show the behavior of the system over time as failures are injected weran a ZooKeeper service made up of 7 machines. We ran the samesaturation benchmark as before, but this time we kept the writepercentage at a constant 30\%, which is a conservative ratio of ourexpected workloads.","ZOOKEEPER-154","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-04 07:27:05.969","Closed","reliability graph diagram in overview doc needs context","Bug","2008-10-26 09:10:43.291",0,0,7818,7818
16961,"2008-10-02 04:23:05.126","The patch of jira 127 changed the format of server configuration files, but it didn't change the documentation. ","ZOOKEEPER-151","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-17 05:55:42.628","Closed","Document change to server configuration","Bug","2008-10-26 09:10:43.253",0,0,7750,7750
16962,"2008-10-02 01:28:34.343","the build is broekn with ZOOKEEPER-38 checked in.","ZOOKEEPER-150","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-02 03:06:15.031","Closed","zookeeper build broken","Bug","2008-10-26 09:10:43.227",0,0,7827,7827
16972,"2008-09-13 18:02:12.317","Frequently the servers deadlock in QuorumCnxManager:initiateConnection ons.read(msgBuffer) when reading the challenge from the peer.Calls to initiateConnection and receiveConnection are synchronized, so only one or the other can be executing at a time. This prevents two connections from opening between the same pair of servers.However, it seems that this leads to deadlock, as in this scenario:{noformat}A (initiate --> B)B (initiate --> C)C (initiate --> A){noformat}initiateConnection can only complete when receiveConnection runs on the remote peer and answers the challenge. If all servers are blocked in initiateConnection, receiveConnection never runs and leader election halts.","ZOOKEEPER-140","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-01 17:21:19.212","Closed","Deadlock in QuorumCnxManager","Bug","2008-10-26 09:10:43.012",1,1,7750,7750
16974,"2008-09-09 05:03:47.9","if a single watcher (A) is registered on a single node for both a getdata and exists watch the second watch event may be lost:1) getdata(""node"", A)2) setdata(""node""...)3) exists(""node"", A)4) delete(""node""...)if watch events for 2 is processed on the client (zookeeper.java, zkwatcher) after 3 completes then the zkwatcher process event method will clear the watch and the subsequent operation's (4) event will be ignored","ZOOKEEPER-138","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-22 09:23:13.858","Closed","c client watcher objects can lose events","Bug","2008-10-26 09:10:42.874",0,0,7829,7818
16975,"2008-09-09 05:02:48.333","if a single watcher (A) is registered on a single node for both a getdata and exists watch the second watch event may be lost:1) getdata(""node"", A)2) setdata(""node""...)3) exists(""node"", A)4) delete(""node""...)if watch events for 2 is processed on the client (zookeeper.java, zkwatcher) after 3 completes then the zkwatcher process event method will clear the watch and the subsequent operation's (4) event will be ignored","ZOOKEEPER-137","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-09-25 05:05:52.297","Closed","client watcher objects can lose events","Bug","2008-10-26 09:10:42.572",0,0,7818,7818
16976,"2008-09-06 02:27:46.086","The attached test causes all of the followers of a quorum to hang. Leader continues to function correctly.","ZOOKEEPER-136","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-10-03 21:12:35.381","Closed","sync causes hang in all followers of quorum","Bug","2008-10-26 09:10:42.542",0,0,7829,7818
16979,"2008-09-04 04:46:12.674","There is a bug in the ClientTest.java unit test, timing issue in ""withWatcherObj"" test. Patch forthcoming.","ZOOKEEPER-133","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-09-05 22:39:54.361","Closed","hudson tests failing intermittently","Bug","2008-10-26 09:10:42.461",0,0,7818,7818
16981,"2008-09-03 01:27:07.647","I think there is a race condition that is probably easy to get into with the old leader election and a large number of servers:1) Leader dies2) Followers start looking for a new leader before all Followers have abandoned the Leader3) The Followers looking for a new leader see votes of Followers still following the (now dead) Leader and start voting for the dead Leader4) The dead Leader gets reelected.For the old leader election a server should not vote for another server that is not nominating himself.","ZOOKEEPER-131","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2008-09-19 09:25:22.448","Closed","Old leader election can elect a dead leader over and over again","Bug","2008-10-26 09:10:42.382",0,1,7829,7829
